Time,Intermittent phase,Intermittent mode,Pressure [hPa],Salinity [ä],O_ [% air sat.],O_ MovAvg [% air sat.],O_ Phase,O_ Amplitude,Temperature [¡C],Temperature MovAvg [¡C],Temperature used for compensation [¡C],PowerX4-EAC7 voltage [V] (flush),PowerX4-EAC7 relay number (flush),PowerX4-EAC7 relay state (flush),PowerX4-EAC7 relay current [mA] (flush),PowerX4-EAC7 parent voltage [V] (recirc),PowerX4-EAC7 relay number (recirc),PowerX4-EAC7 relay state (recirc),PowerX4-EAC7 relay current [mA] (recirc)
12:46:29 PM,F11,RITF,1013.25,29.13,105.41,105.41,27.52,7898,19.61,19.61,19.61,112000,2,ON,336,112000,1,OFF,0
12:46:30 PM,F11,RITF,1013.25,29.13,105.66,105.66,27.49,7898,19.63,19.63,19.63,112000,2,ON,336,112000,1,OFF,0
12:46:31 PM,F11,RITF,1013.25,29.13,105.59,105.59,27.5,7891,19.62,19.62,19.62,112000,2,ON,336,112000,1,OFF,0
12:46:32 PM,F11,RITF,1013.25,29.13,105.19,105.19,27.54,7890,19.62,19.62,19.62,112000,2,ON,336,112000,1,OFF,0
12:46:33 PM,F11,RITF,1013.25,29.13,105.25,105.25,27.53,7893,19.64,19.64,19.64,112000,2,ON,336,112000,1,OFF,0
12:46:34 PM,F11,RITF,1013.25,29.13,105.25,105.25,27.53,7880,19.64,19.64,19.64,112000,2,ON,336,112000,1,OFF,0
12:46:35 PM,F11,RITF,1013.25,29.13,105.44,105.44,27.51,7878,19.64,19.64,19.64,112000,2,ON,336,112000,1,OFF,0
12:46:36 PM,F11,RITF,1013.25,29.13,105.3,105.3,27.52,7897,19.66,19.66,19.66,112000,2,ON,336,112000,1,OFF,0
12:46:37 PM,F11,RITF,1013.25,29.13,105.11,105.11,27.54,7886,19.66,19.66,19.66,112000,2,ON,336,112000,1,OFF,0
12:46:38 PM,F11,RITF,1013.25,29.13,105.01,105.01,27.55,7882,19.66,19.66,19.66,112000,2,ON,336,112000,1,OFF,0
12:46:39 PM,F11,RITF,1013.25,29.13,105.6,105.6,27.49,7894,19.66,19.66,19.66,112000,2,ON,336,112000,1,OFF,0
12:46:40 PM,F11,RITF,1013.25,29.13,105.48,105.48,27.5,7893,19.67,19.67,19.67,112000,2,ON,336,112000,1,OFF,0
12:46:41 PM,F11,RITF,1013.25,29.13,105.3,105.3,27.52,7893,19.66,19.66,19.66,112000,2,ON,336,112000,1,OFF,0
12:46:42 PM,F11,RITF,1013.25,29.13,105.38,105.38,27.51,7884,19.67,19.67,19.67,112000,2,ON,336,112000,1,OFF,0
12:46:43 PM,F11,RITF,1013.25,29.13,105.16,105.16,27.53,7839,19.68,19.68,19.68,112000,2,ON,336,112000,1,OFF,0
12:46:44 PM,F11,RITF,1013.25,29.13,104.95,104.95,27.55,7887,19.69,19.69,19.69,112000,2,ON,336,112000,1,OFF,0
12:46:45 PM,F11,RITF,1013.25,29.13,105.46,105.46,27.5,7889,19.68,19.68,19.68,112000,2,ON,336,112000,1,OFF,0
12:46:46 PM,F11,RITF,1013.25,29.13,105.26,105.26,27.52,7889,19.68,19.68,19.68,112000,2,ON,336,112000,1,OFF,0
12:46:47 PM,F11,RITF,1013.25,29.13,105.36,105.36,27.51,7882,19.68,19.68,19.68,112000,2,ON,336,112000,1,OFF,0
12:46:48 PM,F11,RITF,1013.25,29.13,104.87,104.87,27.56,7880,19.68,19.68,19.68,112000,2,ON,336,112000,1,OFF,0
12:46:49 PM,F11,RITF,1013.25,29.13,105.36,105.36,27.51,7884,19.68,19.68,19.68,112000,2,ON,336,112000,1,OFF,0
12:46:50 PM,F11,RITF,1013.25,29.13,105.34,105.34,27.51,7888,19.69,19.69,19.69,112000,2,ON,336,112000,1,OFF,0
12:46:51 PM,F11,RITF,1013.25,29.13,105.52,105.52,27.49,7883,19.7,19.7,19.7,112000,2,ON,336,112000,1,OFF,0
12:46:52 PM,F11,RITF,1013.25,29.13,105.28,105.28,27.51,7887,19.72,19.72,19.72,112000,2,ON,335,112000,1,OFF,0
12:46:53 PM,F11,RITF,1013.25,29.13,105.38,105.38,27.5,7887,19.72,19.72,19.72,112000,2,ON,335,112000,1,OFF,0
12:46:54 PM,F11,RITF,1013.25,29.13,105.2,105.2,27.52,7884,19.71,19.71,19.71,112000,2,ON,335,112000,1,OFF,0
12:46:55 PM,F11,RITF,1013.25,29.13,105,105,27.54,7884,19.71,19.71,19.71,112000,2,ON,335,112000,1,OFF,0
12:46:56 PM,F11,RITF,1013.25,29.13,105.5,105.5,27.49,7878,19.71,19.71,19.71,112000,2,ON,335,112000,1,OFF,0
12:46:57 PM,F11,RITF,1013.25,29.13,105.12,105.12,27.53,7881,19.7,19.7,19.7,112000,2,ON,335,112000,1,OFF,0
12:46:58 PM,F11,RITF,1013.25,29.13,105.5,105.5,27.49,7890,19.71,19.71,19.71,112000,2,ON,335,112000,1,OFF,0
12:46:59 PM,F11,RITF,1013.25,29.13,104.98,104.98,27.54,7885,19.72,19.72,19.72,112000,2,ON,335,112000,1,OFF,0
12:47:00 PM,F11,RITF,1013.25,29.13,105.28,105.28,27.51,7883,19.72,19.72,19.72,112000,2,ON,335,112000,1,OFF,0
12:47:01 PM,F11,RITF,1013.25,29.13,104.96,104.96,27.54,7879,19.73,19.73,19.73,112000,2,ON,335,112000,1,OFF,0
12:47:02 PM,F11,RITF,1013.25,29.13,105.34,105.34,27.5,7885,19.74,19.74,19.74,112000,2,ON,335,112000,1,OFF,0
12:47:03 PM,F11,RITF,1013.25,29.13,104.96,104.96,27.54,7876,19.73,19.73,19.73,112000,2,ON,335,112000,1,OFF,0
12:47:04 PM,F11,RITF,1013.25,29.13,105.36,105.36,27.5,7881,19.73,19.73,19.73,112000,2,ON,335,112000,1,OFF,0
12:47:05 PM,F11,RITF,1013.25,29.13,105.56,105.56,27.48,7866,19.73,19.73,19.73,112000,2,ON,335,112000,1,OFF,0
12:47:06 PM,F11,RITF,1013.25,29.13,105.48,105.48,27.49,7864,19.72,19.72,19.72,112000,2,ON,335,112000,1,OFF,0
12:47:07 PM,F11,RITF,1013.25,29.13,105.1,105.1,27.53,7869,19.71,19.71,19.71,112000,2,ON,335,112000,1,OFF,0
12:47:08 PM,F11,RITF,1013.25,29.13,105.28,105.28,27.51,7871,19.72,19.72,19.72,112000,2,ON,335,112000,1,OFF,0
12:47:09 PM,F11,RITF,1013.25,29.13,105.38,105.38,27.5,7869,19.72,19.72,19.72,112000,2,ON,335,112000,1,OFF,0
12:47:10 PM,F11,RITF,1013.25,29.13,105,105,27.54,7869,19.71,19.71,19.71,112000,2,ON,335,112000,1,OFF,0
12:47:11 PM,F11,RITF,1013.25,29.13,105.68,105.68,27.47,7864,19.72,19.72,19.72,112000,2,ON,335,112000,1,OFF,0
12:47:12 PM,F11,RITF,1013.25,29.13,105.06,105.06,27.53,7865,19.73,19.73,19.73,112000,2,ON,335,112000,1,OFF,0
12:47:13 PM,F11,RITF,1013.25,29.13,105.36,105.36,27.5,7865,19.73,19.73,19.73,112000,2,ON,335,112000,1,OFF,0
12:47:14 PM,F11,RITF,1013.25,29.13,105.26,105.26,27.51,7864,19.73,19.73,19.73,112000,2,ON,335,112000,1,OFF,0
12:47:15 PM,F11,RITF,1013.25,29.13,105.14,105.14,27.52,7871,19.74,19.74,19.74,112000,2,ON,335,112000,1,OFF,0
12:47:16 PM,F11,RITF,1013.25,29.13,105.36,105.36,27.5,7868,19.73,19.73,19.73,112000,2,ON,335,112000,1,OFF,0
12:47:17 PM,W11,RITW,1013.25,29.13,105.24,105.24,27.51,7862,19.74,19.74,19.74,112000,2,OFF,335,112000,1,ON,0
12:47:18 PM,W11,RITW,1013.25,29.13,105.04,105.04,27.53,7868,19.74,19.74,19.74,112000,2,OFF,335,112000,1,ON,0
12:47:19 PM,W11,RITW,1013.25,29.13,105.14,105.14,27.52,7874,19.74,19.74,19.74,112000,2,OFF,335,112000,1,ON,0
12:47:20 PM,W11,RITW,1013.25,29.13,105.34,105.34,27.5,7872,19.74,19.74,19.74,112000,2,OFF,335,112000,1,ON,0
12:47:21 PM,W11,RITW,1013.25,29.13,105.5,105.5,27.48,7873,19.76,19.76,19.76,112000,2,OFF,0,112000,1,ON,249
12:47:22 PM,W11,RITW,1013.25,29.13,105.4,105.4,27.49,7872,19.76,19.76,19.76,112000,2,OFF,0,112000,1,ON,249
12:47:23 PM,W11,RITW,1013.25,29.13,105.08,105.08,27.52,7877,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,249
12:47:24 PM,W11,RITW,1013.25,29.13,105.18,105.18,27.51,7879,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,249
12:47:25 PM,W11,RITW,1013.25,29.13,105.38,105.38,27.49,7874,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,249
12:47:26 PM,W11,RITW,1013.25,29.13,104.96,104.96,27.53,7877,19.78,19.78,19.78,112000,2,OFF,0,112000,1,ON,249
12:47:27 PM,W11,RITW,1013.25,29.13,104.88,104.88,27.54,7877,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,249
12:47:28 PM,W11,RITW,1013.25,29.13,105.08,105.08,27.52,7881,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,249
12:47:29 PM,W11,RITW,1013.25,29.13,105.08,105.08,27.52,7873,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,249
12:47:30 PM,W11,RITW,1013.25,29.13,105.08,105.08,27.52,7874,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,249
12:47:31 PM,W11,RITW,1013.25,29.13,105.2,105.2,27.51,7874,19.76,19.76,19.76,112000,2,OFF,0,112000,1,ON,249
12:47:32 PM,W11,RITW,1013.25,29.13,105.42,105.42,27.49,7863,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,249
12:47:33 PM,W11,RITW,1013.25,29.13,105.32,105.32,27.5,7878,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,249
12:47:34 PM,W11,RITW,1013.25,29.13,105.22,105.22,27.51,7877,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,249
12:47:35 PM,W11,RITW,1013.25,29.13,105,105,27.53,7884,19.76,19.76,19.76,112000,2,OFF,0,112000,1,ON,249
12:47:36 PM,W11,RITW,1013.25,29.13,105.16,105.16,27.51,7888,19.78,19.78,19.78,112000,2,OFF,0,112000,1,ON,249
12:47:37 PM,W11,RITW,1013.25,29.13,105.08,105.08,27.52,7879,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,249
12:47:38 PM,W11,RITW,1013.25,29.13,104.7,104.7,27.56,7871,19.76,19.76,19.76,112000,2,OFF,0,112000,1,ON,249
12:47:39 PM,W11,RITW,1013.25,29.13,105.12,105.12,27.52,7872,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,249
12:47:40 PM,W11,RITW,1013.25,29.13,105.14,105.14,27.52,7878,19.74,19.74,19.74,112000,2,OFF,0,112000,1,ON,249
12:47:41 PM,W11,RITW,1013.25,29.13,104.96,104.96,27.54,7873,19.73,19.73,19.73,112000,2,OFF,0,112000,1,ON,250
12:47:42 PM,W11,RITW,1013.25,29.13,104.84,104.84,27.55,7879,19.74,19.74,19.74,112000,2,OFF,0,112000,1,ON,250
12:47:43 PM,W11,RITW,1013.25,29.13,104.74,104.74,27.56,7879,19.74,19.74,19.74,112000,2,OFF,0,112000,1,ON,250
12:47:44 PM,W11,RITW,1013.25,29.13,105.12,105.12,27.52,7871,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,250
12:47:45 PM,W11,RITW,1013.25,29.13,105.42,105.42,27.49,7870,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,250
12:47:46 PM,W11,RITW,1013.25,29.13,104.53,104.53,27.58,7886,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,250
12:47:47 PM,W11,RITW,1013.25,29.13,104.92,104.92,27.54,7886,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,250
12:47:48 PM,W11,RITW,1013.25,29.13,105.44,105.44,27.49,7891,19.74,19.74,19.74,112000,2,OFF,0,112000,1,ON,250
12:47:49 PM,W11,RITW,1013.25,29.13,104.94,104.94,27.54,7890,19.74,19.74,19.74,112000,2,OFF,0,112000,1,ON,250
12:47:50 PM,W11,RITW,1013.25,29.13,104.84,104.84,27.55,7913,19.74,19.74,19.74,112000,2,OFF,0,112000,1,ON,250
12:47:51 PM,W11,RITW,1013.25,29.13,104.55,104.55,27.58,7914,19.74,19.74,19.74,112000,2,OFF,0,112000,1,ON,336
12:47:52 PM,W11,RITW,1013.25,29.13,104.82,104.82,27.55,7922,19.75,19.75,19.75,112000,2,OFF,0,112000,1,ON,336
12:47:53 PM,W11,RITW,1013.25,29.13,104.88,104.88,27.54,7919,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,336
12:47:54 PM,W11,RITW,1013.25,29.13,104.88,104.88,27.54,7899,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,336
12:47:55 PM,W11,RITW,1013.25,29.13,104.76,104.76,27.55,7918,19.78,19.78,19.78,112000,2,OFF,0,112000,1,ON,336
12:47:56 PM,W11,RITW,1013.25,29.13,104.96,104.96,27.53,7923,19.78,19.78,19.78,112000,2,OFF,0,112000,1,ON,336
12:47:57 PM,W11,RITW,1013.25,29.13,104.98,104.98,27.53,7920,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,336
12:47:58 PM,W11,RITW,1013.25,29.13,104.9,104.9,27.54,7922,19.76,19.76,19.76,112000,2,OFF,0,112000,1,ON,336
12:47:59 PM,W11,RITW,1013.25,29.13,105,105,27.53,7923,19.76,19.76,19.76,112000,2,OFF,0,112000,1,ON,336
12:48:00 PM,W11,RITW,1013.25,29.13,105,105,27.53,7921,19.76,19.76,19.76,112000,2,OFF,0,112000,1,ON,336
12:48:01 PM,W11,RITW,1013.25,29.13,105.08,105.08,27.52,7924,19.77,19.77,19.77,112000,2,OFF,0,112000,1,ON,332
12:48:02 PM,W11,RITW,1013.25,29.13,104.56,104.56,27.57,7922,19.78,19.78,19.78,112000,2,OFF,0,112000,1,ON,332
12:48:03 PM,W11,RITW,1013.25,29.13,104.94,104.94,27.53,7923,19.79,19.79,19.79,112000,2,OFF,0,112000,1,ON,332
12:48:04 PM,W11,RITW,1013.25,29.13,105.14,105.14,27.51,7922,19.79,19.79,19.79,112000,2,OFF,0,112000,1,ON,332
12:48:05 PM,W11,RITW,1013.25,29.13,104.66,104.66,27.56,7918,19.78,19.78,19.78,112000,2,OFF,0,112000,1,ON,332
12:48:06 PM,W11,RITW,1013.25,29.13,104.56,104.56,27.57,7920,19.78,19.78,19.78,112000,2,OFF,0,112000,1,ON,332
12:48:07 PM,W11,RITW,1013.25,29.13,104.82,104.82,27.54,7923,19.8,19.8,19.8,112000,2,OFF,0,112000,1,ON,332
12:48:08 PM,W11,RITW,1013.25,29.13,104.82,104.82,27.54,7921,19.8,19.8,19.8,112000,2,OFF,0,112000,1,ON,332
12:48:09 PM,W11,RITW,1013.25,29.13,105.02,105.02,27.52,7919,19.8,19.8,19.8,112000,2,OFF,0,112000,1,ON,332
12:48:10 PM,W11,RITW,1013.25,29.13,104.9,104.9,27.53,7919,19.81,19.81,19.81,112000,2,OFF,0,112000,1,ON,332
12:48:11 PM,W11,RITW,1013.25,29.13,104.58,104.58,27.56,7919,19.82,19.82,19.82,112000,2,OFF,0,112000,1,ON,332
12:48:12 PM,W11,RITW,1013.25,29.13,104.88,104.88,27.53,7924,19.82,19.82,19.82,112000,2,OFF,0,112000,1,ON,332
12:48:13 PM,W11,RITW,1013.25,29.13,104.88,104.88,27.53,7921,19.82,19.82,19.82,112000,2,OFF,0,112000,1,ON,332
12:48:14 PM,W11,RITW,1013.25,29.13,104.78,104.78,27.54,7922,19.82,19.82,19.82,112000,2,OFF,0,112000,1,ON,332
12:48:15 PM,W11,RITW,1013.25,29.13,104.76,104.76,27.54,7916,19.83,19.83,19.83,112000,2,OFF,0,112000,1,ON,332
12:48:16 PM,W11,RITW,1013.25,29.13,105.05,105.05,27.51,7927,19.83,19.83,19.83,112000,2,OFF,0,112000,1,ON,332
12:48:17 PM,M11,RITM,1013.25,29.13,104.44,104.44,27.57,7917,19.84,19.84,19.84,112000,2,OFF,0,112000,1,ON,332
12:48:18 PM,M11,RITM,1013.25,29.13,104.93,104.93,27.52,7920,19.84,19.84,19.84,112000,2,OFF,0,112000,1,ON,332
12:48:19 PM,M11,RITM,1013.25,29.13,105.01,105.01,27.51,7920,19.85,19.85,19.85,112000,2,OFF,0,112000,1,ON,332
12:48:20 PM,M11,RITM,1013.25,29.13,104.86,104.86,27.53,7918,19.83,19.83,19.83,112000,2,OFF,0,112000,1,ON,332
12:48:21 PM,M11,RITM,1013.25,29.13,104.34,104.34,27.58,7926,19.84,19.84,19.84,112000,2,OFF,0,112000,1,ON,332
12:48:22 PM,M11,RITM,1013.25,29.13,105.17,105.17,27.5,7922,19.82,19.82,19.82,113000,2,OFF,0,113000,1,ON,333
12:48:23 PM,M11,RITM,1013.25,29.13,104.68,104.68,27.55,7918,19.82,19.82,19.82,113000,2,OFF,0,113000,1,ON,333
12:48:24 PM,M11,RITM,1013.25,29.13,104.6,104.6,27.56,7921,19.81,19.81,19.81,113000,2,OFF,0,113000,1,ON,333
12:48:25 PM,M11,RITM,1013.25,29.13,104.86,104.86,27.53,7926,19.83,19.83,19.83,113000,2,OFF,0,113000,1,ON,333
12:48:26 PM,M11,RITM,1013.25,29.13,104.98,104.98,27.52,7920,19.82,19.82,19.82,113000,2,OFF,0,113000,1,ON,333
12:48:27 PM,M11,RITM,1013.25,29.13,104.66,104.66,27.55,7919,19.83,19.83,19.83,113000,2,OFF,0,113000,1,ON,333
12:48:28 PM,M11,RITM,1013.25,29.13,105.05,105.05,27.51,7922,19.83,19.83,19.83,113000,2,OFF,0,113000,1,ON,333
12:48:29 PM,M11,RITM,1013.25,29.13,104.48,104.48,27.57,7923,19.82,19.82,19.82,113000,2,OFF,0,113000,1,ON,333
12:48:30 PM,M11,RITM,1013.25,29.13,104.9,104.9,27.53,7927,19.81,19.81,19.81,113000,2,OFF,0,113000,1,ON,333
12:48:31 PM,M11,RITM,1013.25,29.13,104.6,104.6,27.56,7927,19.81,19.81,19.81,113000,2,OFF,0,113000,1,ON,333
12:48:32 PM,M11,RITM,1013.25,29.13,104.8,104.8,27.54,7924,19.81,19.81,19.81,113000,2,OFF,0,113000,1,ON,333
12:48:33 PM,M11,RITM,1013.25,29.13,104.52,104.52,27.57,7925,19.8,19.8,19.8,113000,2,OFF,0,113000,1,ON,333
12:48:34 PM,M11,RITM,1013.25,29.13,104.58,104.58,27.56,7924,19.82,19.82,19.82,113000,2,OFF,0,113000,1,ON,333
12:48:35 PM,M11,RITM,1013.25,29.13,105.05,105.05,27.51,7922,19.83,19.83,19.83,113000,2,OFF,0,113000,1,ON,333
12:48:36 PM,M11,RITM,1013.25,29.13,104.95,104.95,27.52,7919,19.83,19.83,19.83,113000,2,OFF,0,113000,1,ON,333
12:48:37 PM,M11,RITM,1013.25,29.13,104.86,104.86,27.53,7923,19.83,19.83,19.83,113000,2,OFF,0,113000,1,ON,333
12:48:38 PM,M11,RITM,1013.25,29.13,104.15,104.15,27.6,7924,19.84,19.84,19.84,113000,2,OFF,0,113000,1,ON,333
12:48:39 PM,M11,RITM,1013.25,29.13,104.62,104.62,27.55,7922,19.85,19.85,19.85,113000,2,OFF,0,113000,1,ON,333
12:48:40 PM,M11,RITM,1013.25,29.13,104.72,104.72,27.54,7928,19.85,19.85,19.85,113000,2,OFF,0,113000,1,ON,333
12:48:41 PM,M11,RITM,1013.25,29.13,104.62,104.62,27.55,7919,19.85,19.85,19.85,113000,2,OFF,0,113000,1,ON,333
12:48:42 PM,M11,RITM,1013.25,29.13,104.6,104.6,27.55,7921,19.86,19.86,19.86,113000,2,OFF,0,113000,1,ON,333
12:48:43 PM,M11,RITM,1013.25,29.13,105.07,105.07,27.5,7919,19.87,19.87,19.87,113000,2,OFF,0,113000,1,ON,333
12:48:44 PM,M11,RITM,1013.25,29.13,104.7,104.7,27.54,7927,19.86,19.86,19.86,113000,2,OFF,0,113000,1,ON,333
12:48:45 PM,M11,RITM,1013.25,29.13,104.7,104.7,27.54,7924,19.86,19.86,19.86,113000,2,OFF,0,113000,1,ON,333
12:48:46 PM,M11,RITM,1013.25,29.13,104.87,104.87,27.52,7926,19.87,19.87,19.87,113000,2,OFF,0,113000,1,ON,333
12:48:47 PM,M11,RITM,1013.25,29.13,104.38,104.38,27.57,7926,19.87,19.87,19.87,113000,2,OFF,0,113000,1,ON,333
12:48:48 PM,M11,RITM,1013.25,29.13,104.68,104.68,27.54,7928,19.87,19.87,19.87,113000,2,OFF,0,113000,1,ON,333
12:48:49 PM,M11,RITM,1013.25,29.13,104.58,104.58,27.55,7924,19.87,19.87,19.87,113000,2,OFF,0,113000,1,ON,333
12:48:50 PM,M11,RITM,1013.25,29.13,104.56,104.56,27.55,7923,19.88,19.88,19.88,113000,2,OFF,0,113000,1,ON,333
12:48:51 PM,M11,RITM,1013.25,29.13,104.73,104.73,27.53,7929,19.89,19.89,19.89,113000,2,OFF,0,113000,1,ON,333
12:48:52 PM,M11,RITM,1013.25,29.13,104.83,104.83,27.52,7926,19.89,19.89,19.89,113000,2,OFF,0,113000,1,ON,332
12:48:53 PM,M11,RITM,1013.25,29.13,104.71,104.71,27.53,7920,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,332
12:48:54 PM,M11,RITM,1013.25,29.13,104.22,104.22,27.58,7924,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,332
12:48:55 PM,M11,RITM,1013.25,29.13,104.02,104.02,27.6,7925,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,332
12:48:56 PM,M11,RITM,1013.25,29.13,104.91,104.91,27.51,7923,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,332
12:48:57 PM,M11,RITM,1013.25,29.13,104.61,104.61,27.54,7924,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,332
12:48:58 PM,M11,RITM,1013.25,29.13,104.2,104.2,27.58,7927,19.91,19.91,19.91,113000,2,OFF,0,113000,1,ON,332
12:48:59 PM,M11,RITM,1013.25,29.13,104.61,104.61,27.54,7930,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,332
12:49:00 PM,M11,RITM,1013.25,29.13,104.69,104.69,27.53,7923,19.91,19.91,19.91,113000,2,OFF,0,113000,1,ON,332
12:49:01 PM,M11,RITM,1013.25,29.13,104.3,104.3,27.57,7924,19.91,19.91,19.91,113000,2,OFF,0,113000,1,ON,332
12:49:02 PM,M11,RITM,1013.25,29.13,104.91,104.91,27.51,7928,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,333
12:49:03 PM,M11,RITM,1013.25,29.13,104.73,104.73,27.53,7931,19.89,19.89,19.89,113000,2,OFF,0,113000,1,ON,333
12:49:04 PM,M11,RITM,1013.25,29.13,104.81,104.81,27.52,7928,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,333
12:49:05 PM,M11,RITM,1013.25,29.13,104.71,104.71,27.53,7927,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,333
12:49:06 PM,M11,RITM,1013.25,29.13,104.52,104.52,27.55,7926,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,333
12:49:07 PM,M11,RITM,1013.25,29.13,104.61,104.61,27.54,7928,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,333
12:49:08 PM,M11,RITM,1013.25,29.13,104.61,104.61,27.54,7927,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,333
12:49:09 PM,M11,RITM,1013.25,29.13,104.61,104.61,27.54,7928,19.9,19.9,19.9,113000,2,OFF,0,113000,1,ON,333
12:49:10 PM,M11,RITM,1013.25,29.13,104.34,104.34,27.57,7926,19.89,19.89,19.89,113000,2,OFF,0,113000,1,ON,333
12:49:11 PM,M11,RITM,1013.25,29.13,104.63,104.63,27.54,7928,19.89,19.89,19.89,113000,2,OFF,0,113000,1,ON,333
12:49:12 PM,M11,RITM,1013.25,29.13,104.32,104.32,27.57,7930,19.9,19.9,19.9,112000,2,OFF,0,112000,1,ON,332
12:49:13 PM,M11,RITM,1013.25,29.13,104.54,104.54,27.55,7925,19.89,19.89,19.89,112000,2,OFF,0,112000,1,ON,332
12:49:14 PM,M11,RITM,1013.25,29.13,104.44,104.44,27.56,7930,19.89,19.89,19.89,112000,2,OFF,0,112000,1,ON,332
12:49:15 PM,M11,RITM,1013.25,29.13,105.23,105.23,27.48,7931,19.89,19.89,19.89,112000,2,OFF,0,112000,1,ON,332
12:49:16 PM,M11,RITM,1013.25,29.13,104.75,104.75,27.53,7931,19.88,19.88,19.88,112000,2,OFF,0,112000,1,ON,332
12:49:17 PM,M11,RITM,1013.25,29.13,104.56,104.56,27.55,7929,19.88,19.88,19.88,112000,2,OFF,0,112000,1,ON,332
12:49:18 PM,M11,RITM,1013.25,29.13,104.24,104.24,27.58,7927,19.89,19.89,19.89,112000,2,OFF,0,112000,1,ON,332
12:49:19 PM,M11,RITM,1013.25,29.13,104.61,104.61,27.54,7923,19.9,19.9,19.9,112000,2,OFF,0,112000,1,ON,332
12:49:20 PM,M11,RITM,1013.25,29.13,104.22,104.22,27.58,7928,19.9,19.9,19.9,112000,2,OFF,0,112000,1,ON,332
12:49:21 PM,M11,RITM,1013.25,29.13,104.18,104.18,27.58,7928,19.92,19.92,19.92,112000,2,OFF,0,112000,1,ON,332
12:49:22 PM,M11,RITM,1013.25,29.13,104.47,104.47,27.55,7925,19.92,19.92,19.92,112000,2,OFF,0,112000,1,ON,332
12:49:23 PM,M11,RITM,1013.25,29.13,104.67,104.67,27.53,7927,19.92,19.92,19.92,112000,2,OFF,0,112000,1,ON,332
12:49:24 PM,M11,RITM,1013.25,29.13,104.77,104.77,27.52,7928,19.92,19.92,19.92,112000,2,OFF,0,112000,1,ON,332
12:49:25 PM,M11,RITM,1013.25,29.13,104.18,104.18,27.58,7931,19.92,19.92,19.92,112000,2,OFF,0,112000,1,ON,332
12:49:26 PM,M11,RITM,1013.25,29.13,104.59,104.59,27.54,7929,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,332
12:49:27 PM,M11,RITM,1013.25,29.13,104.89,104.89,27.51,7925,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,332
12:49:28 PM,M11,RITM,1013.25,29.13,104.69,104.69,27.53,7927,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,332
12:49:29 PM,M11,RITM,1013.25,29.13,104.2,104.2,27.58,7928,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,332
12:49:30 PM,M11,RITM,1013.25,29.13,104.59,104.59,27.54,7926,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,332
12:49:31 PM,M11,RITM,1013.25,29.13,104.69,104.69,27.53,7933,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,332
12:49:32 PM,M11,RITM,1013.25,29.13,104.49,104.49,27.55,7932,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,331
12:49:33 PM,M11,RITM,1013.25,29.13,104.3,104.3,27.57,7927,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,331
12:49:34 PM,M11,RITM,1013.25,29.13,104.44,104.44,27.56,7929,19.89,19.89,19.89,112000,2,OFF,0,112000,1,ON,331
12:49:35 PM,M11,RITM,1013.25,29.13,104.42,104.42,27.56,7927,19.9,19.9,19.9,112000,2,OFF,0,112000,1,ON,331
12:49:36 PM,M11,RITM,1013.25,29.13,104.4,104.4,27.56,7931,19.91,19.91,19.91,112000,2,OFF,0,112000,1,ON,331
